created_at,id_str,text,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,"RT @sassytbh: If you like a guy, go for it. It's December 24, Donald trump is the leading presidential candidate, &amp; it's 70 degrees. Anythi…",,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,"RT @TI_otogi_TI: 社蓄「やだー！クリスマスだからお家帰るー！」
「うるせぇ！お前がクリスマスの夜景になるんだよ！」",,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,Wt fam rn!!! 💕 (on the road),,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,@NrwUu あれ、れんにむけての！,6.80E+17,6.80E+17,3259760706,NrwUu
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,@misyaOmakura そうなんですか！それは失礼しました。田舎があるのならご助言無用でしたね。,6.80E+17,6.80E+17,304954536,misyaOmakura
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,RT @ALLCAPSOFFICE: when u come back from break and see people u hate: https://t.co/Aq0J9RQapX,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,ja teve briga aqui na minha família tô ficando,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,"RT @CauseWereClassy: 'Twas the day before Christmas

And all through the South,

People wore t-shirts

Because it's 70 degrees out.",,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,@COUNFIDENTT obrigada cesaaaaar,6.80E+17,6.80E+17,2743513851,COUNFIDENTT
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,RT @sighmack: Twinzz https://t.co/9tXIYhd9Zr,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,"""Happy Birthday Jesus"" melhor tag hahaha ❤️",,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,this is too good 🙌🏼 https://t.co/9xhhNmrJFm,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,"だれかはなそー！
DMきてー！",,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,RT @HilariousRoasts: LEGENDARY https://t.co/57gTSBlxJv,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,RT @analschan: if my waifu says santa's real then he's real fuck off faggots https://t.co/KxCIbCtK5e,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,RT @NickiReigns: Best moment of 2015. #BeyNika https://t.co/vReJ6DNcy9,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,feliz noche buena para mi q estoy fumando afuera,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,@der_fruchtzwerg Danke ♡ und ja ich freu mich schon drauf :3,6.80E+17,6.80E+17,916477207,der_fruchtzwerg
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,Ganhei um perfume da minha bisa,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,RT @cliffordict: que navidad de mierda loco,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,RT @JesusOfficiel: D'ailleurs un jour faudra m'expliquer pourquoi c'est vous qui avez des cadeaux le jour de mon anniversaire,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,RT @dril: awfully bold of you to fly the Good Year blimp on a year that has been extremely bad thus far,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,Real original https://t.co/P6mgeGdhKH,,,,
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,@Evernya_ Ya ves que vida más alocada tengo. xD,6.80E+17,6.80E+17,285093628,Evernya_
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,@BurkeTomaselli america needs kanye,6.80E+17,6.80E+17,363448419,BurkeTomaselli
Fri Dec 25 01:02:53 +0000 2015,6.80E+17,I think I may have over done it. https://t.co/NLOJ2r1Vww,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,RT @ifernweh: นี่คือการใช้ลูกถูบ้านอย่างแท้จริง555555555555555555 #กูจะไม่ยอมเห็นรูปนี้คนเดียว https://t.co/Y2uw4McHGG,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,RT @nicoleendyann: Merry Christmas from Mendoza family 🎅🏻 https://t.co/7DkM4M0c4p,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,"RT @Hakusi_Katei: 【年末プレゼント企画】 
抽選で１名様に、光から３原色を取り出せるネックレス「スペクトラム・キューブ」をプレゼント。公式 RT＆フォローのみで応募完了です。

 ■期間：～12月25日
抽選はアタッターにて。お気軽にご参加ください！ http…",,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,あと1時間半電車〜ねむい,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,@null sekarang jam 08:02:03 WIB,,,3562471,null
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,RT @TheDjScholar: God says that love never fails... So if it fails... It wasn't love.,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,merry christmast too eonni 🙆 https://t.co/YArlavUaFC,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,"RT @Colmenero: ESPAÑA ES UNA UNIDAD, QUE TENGAMOS POLÍTICOS CORRUPTOS NO QUIERE DECIR QUE NO PODAMOS AMAR NUESTRO PAÍS. ¡VIVA ESPAÑA! 🇪🇸 #d…",,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,J'sui choquee Cs Seckou qui a mangée ma fraise 😱😱,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,@wirdraura おはようゆーかわ。今日も頑張ろう！,6.80E+17,6.80E+17,1128249643,wirdraura
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,RT @21_rperla: I like the little things,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,"@chisyanosuke ローストビーフぅぅぅっ！？なんてハイカラなものを！
さてはセレブだな！？",6.80E+17,6.80E+17,167046913,chisyanosuke
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,@kamoharuru すごく可愛いですねー(*≧∀≦*)うちのソックモンキーは私のお古の靴下なので毛玉もできてるし(  ；∀；),6.80E+17,6.80E+17,4580556252,kamoharuru
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,RT @RevoltTV: Prayers go out to King Louie as we wish him a healthy recovery: https://t.co/7Lgao3xxnj https://t.co/fzkmXVKNm1,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,Ebay Bid Last Second RT↺ https://t.co/Fbw3IwUIOo Volkswagen : Eos Komfort ↺Please Favorite &amp; Share,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,Y que no tengamos que pasar la hora del brindis sabiendo que hay una copa menos😢,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,Queen Elizabeth II's Christmas message: Light can triumph https://t.co/P2Ww2h4JPL,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,@SEBTSB Santa baby,,,1631128196,SEBTSB
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,"RT @Paticordoba: Uribe no patentó su invento, ahora el chuzado es él... https://t.co/7nQ7MbHfJD",,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,@adnan_oktar adnan hocam a9 tv ye HD yayın yakışır.,6.80E+17,6.80E+17,63867328,adnan_oktar
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,RT @TheAnfieldChat: Everton losing to Watford. HAHAHAH.,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,Taunya sama aja😖😥,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,"@bts_kook_bot 

できないの？",6.80E+17,6.80E+17,3244354550,bts_kook_bot
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,"@normwani @onsalvatore VC NEM TEM NAMO CARA VC FALOU QUE TINHA, chateada",6.80E+17,6.80E+17,1169668363,normwani
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,"we don't want to be like them, we can make it 'till the end",,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,Queen Elizabeth II's Christmas message: Light can triumph https://t.co/q7sT0RcjbU,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,"RT @DailyRapFacts: 3 years ago today.. Capital STEEZ (Jamal Dewar) took his own life.

#LongLiveSTEELO https://t.co/fX8goamgRL",,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,RT @heyits_erry: 1478963215963214789514789514785236901020304050607080912345678910. took me 20 mins but I figured it out.🆗💀 https://t.co/vz8…,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,"RT @Latin1DFamily: Los Chicos para el takeover de BBC Radio 1, el cuál ellos van a dirigir mañana - KH

#VideoMTV2015 One Direction https:/…",,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,¡Feliz Navidad gentecilla!,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,"At ""enam-ase"" close to the Sekondi Naval Base now... Nkoso girls sorr for here.. I for find some place move go in wait of ""bushra""...",,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,"@YeahLeandro que tia que foi, melhoras p ela",6.80E+17,6.80E+17,2770641860,_amandaalvesss
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,Queria tanto tá com minha mãe to triste,,,,
Fri Dec 25 01:02:54 +0000 2015,6.80E+17,rhghgyuuijk #VideoMTV2015 Fifth Harmony,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,やまやの明太子も迷ったけどね,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,"RT @choochoomax: #ハッピーメリークリスマス
#BJMA2015 東方神起 サクラミチ
CHANGMIN from 東方神起 Into The Water 
この髪型も かわいいなぁ(T_T) https://t.co/daEEir0dcF",,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,"RT @collegefession: ""It's no longer ""Which came first: the chicken or the egg,"" it's ""Which came first: the fuckboy or the bitch?"""" - ULM",,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,"@MrChildren_S_S 
ハッピーバースデー💐
クリスマスバースデー素敵👍
素晴らしい１年になりますよーに😊",6.80E+17,6.80E+17,3569351953,MrChildren_S_S
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,"@YasiroLost エサが欲しい。お肉くれ、お前だけずるいって言う念力が伝わります♡*°
おはありです！めりーくりすます、Happy Birthdayリヴァイ兵士長！(*눈_눈)(ㅎᴗㅎ*)",6.80E+17,6.80E+17,2353020330,YasiroLost
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,RT @FunnyVines: MY HEART.. https://t.co/EOX6J386AL,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,@GauthileR32 絶対おもんない,6.80E+17,6.80E+17,3222771378,GauthileR32
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,@brchanis22 🤔🤔,6.80E+17,6.80E+17,36594712,brchanis22
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,RT @lunadebenidorm: EL REY SIEMPRE DEFIENDE LA PLURALIDAD DE NUESTRO PAÍS. ..PUES NO SABE NAAAA! https://t.co/1wfsNAKYbg,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,RT @ukko0901: 쥬시 따라하기 https://t.co/yp10nk7bEC,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,Goodmorning,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,merry christmas gals! 🎄🎅 ilysm @EianeAmarieRoss @adarkhuntress @LydiiiLorica 💕 hihihi,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,facebookいいね！お願いします！ https://t.co/poYcpUt3wQ #フォローお願いします　#RTお願いします #通販 #アパレル,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,RT @rrsr2366: @rrsr2366 送料別25kに値下げいたします。よろしくお願いします。,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,"RT @Zeroark: No importa como caigas,
Ni de donde caigas,
Ni cuanto cambias el valor constante dela gravedad

Esto nunca pasara https://t.co…",,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,Même si mon plus beau cadeau aurait été de revoir mon Zadig et de le couvrir de câlins.,6.80E+17,6.80E+17,46153210,Tiffanymal
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,RT @JoseePaternina: Hoy es un día común y corriente. Relájense.,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,RT @SJbluekingdom: (⸝⸝⸝ᵒ̴̶̷̥́ ⌑ ᵒ̴̶̷̣̥̀⸝⸝⸝)💙©李赫宰阿 https://t.co/oBEDDFV9NC,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,RT @JBLACRA: Preciso brincar de amigo secreto com a rihanna #askbelieber https://t.co/4V6hcgv7nL,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,"あーあ
なんか書かされるかな",,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,Goals for 2016: tweet less I think,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,"@Caradelevingne 
Please follow @namelesshannahg &amp; @HESthestripper  All they wants for their b-day is your Follow ☺ 

333",,,321970500,Caradelevingne
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,@bpharoah it will be wrong,6.80E+17,6.80E+17,216643959,bpharoah
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,@Acha_JKT48 selamat pagi,6.80E+17,6.80E+17,882043747,Acha_JKT48
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,You walk with me through fire and heal all my disease. God I trust in you. ❤️,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,"@Ryuu_ku HAPPY BIRTHDAY, YOU LOVELY GIRL!!! i'm sorry your birthday didn't turn out well. but you're a dynamite gal and i love you &gt;3&lt;",,,3357208618,Ryuu_ku
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,@Mukluks_   join coop is a god,6.80E+17,6.80E+17,2297335867,Mukluks_
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,RT @lvcasferreira: Natal mais animado. 💤,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,@anwaralghamdi خير اللهم اجعله خير,6.80E+17,6.80E+17,326077882,anwaralghamdi
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,curtindo um Wesley Safadão aqui de quebrada KKKKKKK  dahr,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,RT @wearePhat: https://t.co/ef71qHafBs,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,"MUTLULUĞUN YOLU SEVGİ
A9 TV https://t.co/IwNM0ku7ty",,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,#CommonCultureVolumeIV I'm So excited for this to come in!@ConnorFranta are you proud of me? 🙃 https://t.co/JdhQv6YLjD,,,,
Fri Dec 25 01:02:55 +0000 2015,6.80E+17,Me gustó un video de @YouTube de @emmahavokrock https://t.co/nyVug06fUh MI MENSAJE DE NAVIDAD! | EmmaHavok Vlogs,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,お仕事がんばれ、さくぱん♡,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @yaazyta: Qué pasa @interjet ? #encuentrenaTrapo @UribeMerle @PrrosPerdidosMX @FundacionTomy @MascotaCoyoacan @redmascotera https://t.co…,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,"スタッドレス履かせるためにグリップからドリ車に装備変えないとキツイな…
１日かかりそう",,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @LMJupdates: #IG | @themikeinator posted on Instagram https://t.co/4RAQhQfMlc,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @HelloPinix: Anonymous Warns U.S. Citizens to Get Ready For Disaster!....https://t.co/aTxZjSiqvp,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @Lenishkamarie: Nada es lo mismo cuando faltan personas en la mesa!!!!,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,もうほもちんはそらっちだよ,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @sasakitoshinao: 過剰に空気を読んでしまう日本の風習ってどうしたら変わるんでしょうね。「私たちが勤める会社がブラックにならないためには、誰かが意見を言うことが大事」／「1時間早く出社してくれ」という上司に納得できる回答を求めた先輩が素敵  https://…,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,I'm the only one here without a boyfriend/husband lol,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @_ykykyky_3: 究極につまんないです https://t.co/Atl1P3CQjD,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,猟牙 夢の中で千秋に何言われたんだろ笑,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @niallhdesire: por qué algunas ya abrieron los regalos NO SE HABREN HASTA LAS DOCE ENTIENDEN,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,無能な上司に飼われている若い子たちがかわいそうだ。,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @jettuan: คนบางคน คุยด้วยทั้งวันก็ยังคิดถึงยังอยากคุย ด้วยตลอดแบบนี้ เรียกว่าเสพติดคนคนนั้นหรือเปล่าครับ ?,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @HelloPinix: Anonymous Warns U.S. Citizens to Get Ready For Disaster!....https://t.co/aTxZjSiqvp,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,@mito0552 初めまして、検索より失礼致します。こちらのお写真のアイマスクBとアイマスクCを定価＋送料でお譲り頂くことは可能でしょうか？ご検討宜しくお願い致します。,6.80E+17,6.80E+17,1371348624,mito0552
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,"RT @ChristmasCIap: Uncle: Those are not your presents 🎁

Me: and those are not your kids

#ChristmasClapBack https://t.co/Glhjm1cSBk",,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,nado super rápido ganho sempre,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @Marcos98Santa: No tengo ropa lcdll,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,Love this!!! https://t.co/l2ZY2YFMcI,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,@Mollyis2cool4u  https://t.co/bAnpnoinVM,,,255388467,Mollyis2cool4u
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,"RT @ohwassupju: uma playlist Natalina pra vocês entrarem no clima Natalino ❤
https://t.co/Rqdfiv4uDk 

BOM NATAL 🎄 🎅",,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,@JpLarriva stfu u know me,6.80E+17,6.80E+17,538511464,JpLarriva
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @nick5p: I guess Texas decided to skip winter this year,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,@NicoRod11031251 jajaja bueno bueno pero tenés que esperar que sea navidad,6.80E+17,6.80E+17,4536955955,NicoRod11031251
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @victeiro: SOCOROR EU AMO O TIAGO IORC,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,"Todavía ni me cambie, soy un desastre.",,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @zoninoz: C'est un échec cuisant,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,"@cxlzvt 名古屋とか1時間だし近いに入るよな？w
はいるよなきっと、うん",6.80E+17,6.80E+17,2855115512,cxlzvt
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,rhghgyuuijk #VideoMTV2015 Fifth Harmony,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,Ashton 🔥🔥🔥🔥🔥😍😍😍😍😍chill! https://t.co/nyItXWwV40,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,Rest in Peace King Steelo  https://t.co/LsJCcvc4Eg,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,@yungsadboyz I just think he's a good business decision if he sign with drake,6.80E+17,6.80E+17,117634966,yungsadboyz
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,rhghgyuuijk #VideoMTV2015 Fifth Harmony,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @Real_Liam_Payne: Happy Christmas Eve everyone xx,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @llhs99: والله الحسره على الضحايا الي ماتو فمستشفى جازان ماهي على كوره  💔,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,rhghgyuuijk #VideoMTV2015 Fifth Harmony,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,RT @yoifeellike: miss colombia,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,"RT @MadjedoMambo: Fui o único que leu "" tou de pau duro""? 😂😂😂 https://t.co/S704PkVuZX",,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,Im gonna kick bishop brennan up the arse #FatherTed,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,@spanferkel_ Ne.. Morgen. 😂,6.80E+17,6.80E+17,2607390565,spanferkel_
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,"Mds, como eu quero ter 18 anos logo",,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,https://t.co/5SzFnkdX6X,,,,
Fri Dec 25 01:02:56 +0000 2015,6.80E+17,@JaberwockPrince ¡TERMINADO! https://t.co/rIPlEPhiiV,,,1972446216,JaberwockPrince
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,Que viva el romo malo cuando no hay dinero😭😂,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,でも、メリークリスマス🎄,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,@Lorenmeshu feliz noche buena te deseo una feliz navidad abrazo grande q dios t bendiga,6.80E+17,6.80E+17,185055846,Lorenmeshu
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,RT @d17_sOfia: Thanks po! #ALDUBMyBebeLoveSaPASKO  https://t.co/PKC4qDA1Jo,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,"@L0VE_PIANO3138 
いえいえ！！",6.80E+17,6.80E+17,2866807063,L0VE_PIANO3138
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,RT @kook44500: เราชอบซื้อทองเพชรเก็บใว้ลงทุนทำธุรกิจเราเข้ามาเล่นพักผ่อนในทวีตนะด่วนๆ https://t.co/X4E5TEye01,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,Acho que tou a ficar doente,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,@kimkkkai9496 헐안녕하세요!! 우리친하게지내용,6.80E+17,6.80E+17,3885519612,kimkkkai9496
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,これは酷い,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,@chanyeol271bth_ นอนดึกำม่ได้ ร่างกายไม่ยอมครับ,6.79E+17,6.79E+17,1874918372,chanyeol271bth_
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,"『ザ・プレミアム「たけしのこれがホントのニッポン芸能史」(4)[字]』ＮＨＫＢＳプレミアム 12月26日(土) 19:30 詳細: https://t.co/F8g6SpagaH 

明日、これ見ようと思う～(*^^*)
紅白のこと、いろいろやるみたい♪",,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,RT @Fitness1Power: https://t.co/Mb0WyswNWR,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,RT @EmiForLove: 2 More Names will be chosen tomorrow Dec 25th,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,"@___xj503 いえいえ⊂( *･ω･ )⊃💕💕
私もいつもお世話になっとるし！！！
豊洲楽しみ( ˃ ⌑ ˂ഃ )♡♡♡♡
仕事がんばってね🙋💓仕事中にリプきとったらいいな〜😥",6.80E+17,6.80E+17,1017599268,___xj503
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,Lol its so cute how happy my bf is with his gifts 😂,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,J'ai trop hâte de le voir,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,@Melfiit おはようございます！メルフィートさん,6.80E+17,6.80E+17,788963490,Melfiit
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,"@JARIANAJA  oi, vc poderia votar na atriz Christiane Torloni como melhor atriz? Por favor é urgente mesmo https://t.co/8yfn4LXVnC",6.80E+17,6.80E+17,1651135836,JARIANAJA
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,"RT @5SOSDATESLAT: Día 18281, la gente sigue sin darse cuenta que los votos con vote accounts no son válidos... -Al ✨ #VideoMTV2015 5 Second…",,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,https://t.co/I59cMP6RNZ                   #simpsons #simpsons #horror,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,Drake ofc https://t.co/hEOPDyM7lX,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,https://t.co/JK36yEyzPH https://t.co/lGaeoYxkmV https://t.co/lGPnuT1tnp h...,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,@sureblvck yes you was popping 👏🏽😊,6.80E+17,6.80E+17,2886194609,sureblvck
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,下ネタツイはしないようにしますみんな拾ってくれないので💢,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,だんでみんなぎょうおわればおおがたれんぎゅうなのおおおおおおおおおお！！！！！！！！,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,RT @_DMartinez23: He a bitch &amp; the nigga who recorded it pussy  https://t.co/v4wntBfDzC,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,"RT @SheepJAN: サラーサからのクリスマスプレゼント（？）
うむ、やはりウチのサラーサは可愛い。では終始愛でてやろう https://t.co/0z2B82B4u0",,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,Bon....bah....bye,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,n acredito q to sóbria rm pleno natal,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,@processaxl nossa amiga eh horrivel parece que se reencontra pra ve quem ta mais na merda e dps fala mal um do outro,,,1902072565,processaxl
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,That's not safe  https://t.co/DMPcd0e135,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,12月25日（金）出席確認 https://t.co/6qz9CAzf9o,,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,"Fer entiende que ""Leonardo"" es una BUENA persona y por fin acepta que està enamorada de él❤.#QuienEsQuien @Kimy2Ramos @eugenio_siller",,,,
Fri Dec 25 01:02:57 +0000 2015,6.80E+17,This isn't Brampton. This ain't that local action. https://t.co/tjoLKsG76W,,,,
Fri Dec 25 01:02:58 +0000 2015,6.80E+17,はぁ？　リンは俺のだから,,,,
Fri Dec 25 01:02:58 +0000 2015,6.80E+17,@_HimeragiYukina 剣巫？ 剣巫って「♬巫女みこナース！巫女みこナース！最後にもいっちょー、ハイ！巫女みこナース！」ってヤツだろ、知ってるぜ。 https://t.co/lE9ihLirnj,6.80E+17,6.80E+17,1935714835,_HimeragiYukina
Fri Dec 25 01:02:58 +0000 2015,6.80E+17,"RT @ddwwdeok_b: #동스타그램 모두 즐거운 하루 되시와여 ~.~ 선배님들 콘서트에 마음 한가득 풍요롭네여 하하하 모두들 외로워도 술퍼도 ! 이것또한 느끼는 사람이라 행복합니다 ~ 사랑
https://t.co/f10a8rz0NY https:…",,,,
Fri Dec 25 01:02:58 +0000 2015,6.80E+17,https://t.co/3Sg5JgNLZV,,,,
